Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino
France,FRA,2021-10-11,76860956,10780207,7792196,1044427,0,0,0,0
France,FRA,2021-10-12,76973885,10817881,7792299,1044568,0,0,0,0
France,FRA,2021-10-13,77114111,10849523,7792417,1044728,0,0,0,0
France,FRA,2021-10-14,77219633,10890035,7792565,1044955,0,0,0,0
France,FRA,2021-10-15,77367373,10948172,7792722,1045154,0,0,0,0
France,FRA,2021-10-16,77461367,10963528,7792798,1045247,0,0,0,0
France,FRA,2021-10-17,77471318,10965510,7792816,1045299,0,0,0,0
France,FRA,2021-10-18,77590332,10977975,7792944,1045462,0,0,0,0
France,FRA,2021-10-19,77713275,10994465,7793079,1045586,0,0,0,0
Germany,DEU,2020-12-27,24348,6,0,0,0,0,0,0
Germany,DEU,2020-12-28,42452,6,0,0,0,0,0,0
Germany,DEU,2020-12-29,93058,6,1,0,0,0,0,0
Germany,DEU,2020-12-30,157059,6,1,0,0,0,0,0
Germany,DEU,2020-12-31,207054,6,1,0,0,0,0,0
Germany,DEU,2021-01-01,232544,12,4,1,0,0,0,0
Germany,DEU,2021-01-02,280629,12,4,1,0,0,0,0
Germany,DEU,2021-01-03,303186,14,4,1,0,0,0,0
Germany,DEU,2021-01-04,349343,25,4,18,0,0,0,0
Germany,DEU,2021-01-05,402032,26,4,18,0,0,0,0
Germany,DEU,2021-01-06,465174,32,7,18,0,0,0,0
Germany,DEU,2021-01-07,519956,37,9,19,0,0,0,0
Germany,DEU,2021-01-08,582720,88,10,19,0,0,0,0
Germany,DEU,2021-01-09,643443,91,11,19,0,0,0,0
Germany,DEU,2021-01-10,679414,100,12,19,0,0,0,0
Germany,DEU,2021-01-11,747654,114,14,19,0,0,0,0
Germany,DEU,2021-01-12,826759,131,17,19,0,0,0,0
Germany,DEU,2021-01-13,937688,1310,17,19,0,0,0,0
Germany,DEU,2021-01-14,1016599,6469,17,19,0,0,0,0
Germany,DEU,2021-01-15,1103093,11747,36,21,0,0,0,0
Germany,DEU,2021-01-16,1159468,13432,37,22,0,0,0,0
Germany,DEU,2021-01-17,1205853,14694,38,23,0,0,0,0
Germany,DEU,2021-01-18,1284376,18952,39,23,0,0,0,0
Germany,DEU,2021-01-19,1399819,22719,90,23,0,0,0,0
Germany,DEU,2021-01-20,1529067,25558,94,23,0,0,0,0
Germany,DEU,2021-01-21,1631283,28375,96,23,0,0,0,0
Germany,DEU,2021-01-22,1731046,30567,109,23,0,0,0,0
Germany,DEU,2021-01-23,1817278,30922,112,23,0,0,0,0
Germany,DEU,2021-01-24,1864639,31121,116,23,0,0,0,0
Germany,DEU,2021-01-25,1953765,32572,119,23,0,0,0,0
Germany,DEU,2021-01-26,2050187,34012,126,23,0,0,0,0
Germany,DEU,2021-01-27,2157311,35804,134,24,0,0,0,0
Germany,DEU,2021-01-28,2247822,37433,137,24,0,0,0,0
Germany,DEU,2021-01-29,2353593,38913,208,24,0,0,0,0
Germany,DEU,2021-01-30,2440383,39793,211,26,0,0,0,0
Germany,DEU,2021-01-31,2496894,40171,216,26,0,0,0,0
Germany,DEU,2021-02-01,2614262,42383,271,26,0,0,0,0
Germany,DEU,2021-02-02,2743384,45514,292,26,0,0,0,0
Germany,DEU,2021-02-03,2899404,51911,318,26,0,0,0,0
Germany,DEU,2021-02-04,3027530,57808,326,26,0,0,0,0
Germany,DEU,2021-02-05,3168176,64279,334,26,0,0,0,0
Germany,DEU,2021-02-06,3259370,66912,335,26,0,0,0,0
Germany,DEU,2021-02-07,3310472,69245,337,27,0,0,0,0
Germany,DEU,2021-02-08,3415689,73080,367,28,0,0,0,0
Germany,DEU,2021-02-09,3546118,76522,553,28,0,0,0,0
Germany,DEU,2021-02-10,3688497,80807,8945,29,0,0,0,0
Germany,DEU,2021-02-11,3808934,88087,25338,31,0,0,0,0
Germany,DEU,2021-02-12,3940840,97427,39754,34,0,0,0,0
Germany,DEU,2021-02-13,4031683,100670,53170,35,0,0,0,0
Germany,DEU,2021-02-14,4087167,103133,60471,36,0,0,0,0
Germany,DEU,2021-02-15,4191742,108443,76020,47,0,0,0,0
Germany,DEU,2021-02-16,4300305,114649,95712,48,0,0,0,0
Germany,DEU,2021-02-17,4422839,122703,116679,49,0,0,0,0
Germany,DEU,2021-02-18,4535146,130981,140633,54,0,0,0,0
Germany,DEU,2021-02-19,4656222,141017,168286,55,0,0,0,0
Germany,DEU,2021-02-20,4742695,145491,189637,57,0,0,0,0
Germany,DEU,2021-02-21,4809093,149138,205449,58,0,0,0,0
Germany,DEU,2021-02-22,4932419,158203,229441,59,0,0,0,0
Germany,DEU,2021-02-23,5066442,165550,258334,60,0,0,0,0
Germany,DEU,2021-02-24,5198295,173208,295601,61,0,0,0,0
Germany,DEU,2021-02-25,5329997,179991,347163,61,0,0,0,0
Germany,DEU,2021-02-26,5471546,188864,410419,61,0,0,0,0
Germany,DEU,2021-02-27,5564100,192951,461676,62,0,0,0,0
Germany,DEU,2021-02-28,5625579,196916,499553,64,0,0,0,0
Germany,DEU,2021-03-01,5756399,206624,558157,64,0,0,0,0
Germany,DEU,2021-03-02,5896982,216737,627294,64,0,0,0,0
Germany,DEU,2021-03-03,6055269,231902,702020,64,0,0,0,0
Germany,DEU,2021-03-04,6196912,246407,791422,64,0,0,0,0
Germany,DEU,2021-03-05,6345143,259792,905111,65,0,0,0,0
Germany,DEU,2021-03-06,6454405,268640,989643,65,0,0,0,0
Germany,DEU,2021-03-07,6534149,275304,1050960,65,0,0,0,0
Germany,DEU,2021-03-08,6668378,286272,1143803,65,0,0,0,0
Germany,DEU,2021-03-09,6808669,299055,1243455,65,0,0,0,0
Germany,DEU,2021-03-10,6968286,311297,1361260,66,0,0,0,0
Germany,DEU,2021-03-11,7116049,325062,1484647,66,0,0,0,0
Germany,DEU,2021-03-12,7267680,342389,1643058,66,0,0,0,0
Germany,DEU,2021-03-13,7383790,351974,1758408,66,0,0,0,0
Germany,DEU,2021-03-14,7471909,357491,1835087,66,0,0,0,0
Germany,DEU,2021-03-15,7624855,370231,1918011,66,0,0,0,0
Germany,DEU,2021-03-16,7791584,381509,1919210,66,0,0,0,0
Germany,DEU,2021-03-17,7978290,399532,1919962,66,0,0,0,0
Germany,DEU,2021-03-18,8152625,417727,1921128,66,0,0,0,0
Germany,DEU,2021-03-19,8338585,438561,1959859,66,0,0,0,0
Germany,DEU,2021-03-20,8474036,453878,2029691,66,0,0,0,0
Germany,DEU,2021-03-21,8576371,463080,2082939,67,0,0,0,0
Germany,DEU,2021-03-22,8743030,486944,2162097,67,0,0,0,0
Germany,DEU,2021-03-23,8924948,506701,2261815,68,0,0,0,0
Germany,DEU,2021-03-24,9125630,539836,2368069,70,0,0,0,0
Germany,DEU,2021-03-25,9311831,567531,2487832,71,0,0,0,0
Germany,DEU,2021-03-26,9512105,604861,2625416,73,0,0,0,0
Germany,DEU,2021-03-27,9661781,632562,2729757,75,0,0,0,0
Germany,DEU,2021-03-28,9777167,651117,2792429,76,0,0,0,0
Germany,DEU,2021-03-29,9966128,676129,2884677,76,0,0,0,0
Germany,DEU,2021-03-30,10185151,700640,2970843,76,0,0,0,0
Germany,DEU,2021-03-31,10433706,736856,3023651,76,0,0,0,0
Germany,DEU,2021-04-01,10674052,769371,3079074,76,0,0,0,0
Germany,DEU,2021-04-02,10853881,783783,3110951,76,0,0,0,0
Germany,DEU,2021-04-03,11028422,799626,3152971,76,0,0,0,0
Germany,DEU,2021-04-04,11160916,809680,3203772,76,0,0,0,0
Germany,DEU,2021-04-05,11326217,827565,3268952,76,0,0,0,0
Germany,DEU,2021-04-06,11581416,859801,3355731,78,0,0,0,0
Germany,DEU,2021-04-07,12124146,896929,3444870,78,0,0,0,0
Germany,DEU,2021-04-08,12696593,932616,3536777,79,0,0,0,0
Germany,DEU,2021-04-09,13187776,969361,3642157,81,0,0,0,0
Germany,DEU,2021-04-10,13436436,992625,3743241,81,0,0,0,0
Germany,DEU,2021-04-11,13606997,1011315,3818236,81,0,0,0,0
Germany,DEU,2021-04-12,13886142,1040577,3929179,82,0,0,0,0
Germany,DEU,2021-04-13,14318857,1067923,4046817,82,0,0,0,0
Germany,DEU,2021-04-14,14936609,1101524,4172080,82,0,0,0,0
Germany,DEU,2021-04-15,15472128,1137779,4282438,83,0,0,0,0
Germany,DEU,2021-04-16,15911565,1170460,4408628,83,0,0,0,0
Germany,DEU,2021-04-17,16136654,1193179,4527369,83,0,0,0,0
Germany,DEU,2021-04-18,16308913,1208596,4609625,83,0,0,0,0
Germany,DEU,2021-04-19,16603593,1241584,4685423,84,0,0,0,0
Germany,DEU,2021-04-20,16986568,1280899,4825302,86,0,0,0,0
Germany,DEU,2021-04-21,17442016,1322655,5050625,86,0,0,0,0
Germany,DEU,2021-04-22,17824697,1366374,5264127,86,0,0,0,0
Germany,DEU,2021-04-23,18178788,1410026,5423889,87,0,0,0,0
Germany,DEU,2021-04-24,18414067,1459436,5505490,87,0,0,0,0
Germany,DEU,2021-04-25,18602056,1493161,5567201,87,0,0,0,0
Germany,DEU,2021-04-26,18920677,1535719,5640020,158,0,0,0,0
Germany,DEU,2021-04-27,19598323,1587298,5696985,711,0,0,0,0
Germany,DEU,2021-04-28,20607669,1648106,5750710,1544,0,0,0,0
Germany,DEU,2021-04-29,21433236,1712118,5808191,2457,0,0,0,0
Germany,DEU,2021-04-30,22112980,1769479,5875816,3358,0,0,0,0
Germany,DEU,2021-05-01,22366102,1811031,5915323,5979,0,0,0,0
Germany,DEU,2021-05-02,22561904,1848594,5945486,7788,0,0,0,0
Germany,DEU,2021-05-03,22880576,1919303,6007301,9468,0,0,0,0
Germany,DEU,2021-05-04,23507676,1982886,6157592,12525,0,0,0,0
Germany,DEU,2021-05-05,24360403,2061998,6370153,17121,0,0,0,0
Germany,DEU,2021-05-06,25054789,2154272,6571769,21747,0,0,0,0
Germany,DEU,2021-05-07,25643896,2241052,6784369,26244,0,0,0,0
Germany,DEU,2021-05-08,25911932,2313031,6869084,27970,0,0,0,0
Germany,DEU,2021-05-09,26106056,2369674,6903804,29038,0,0,0,0
Germany,DEU,2021-05-10,26480046,2451624,7034506,32931,0,0,0,0
Germany,DEU,2021-05-11,27307399,2531730,7210889,36707,0,0,0,0
Germany,DEU,2021-05-12,28402360,2623634,7436343,42541,0,0,0,0
Germany,DEU,2021-05-13,28718067,2690448,7480898,45199,0,0,0,0
Germany,DEU,2021-05-14,29264251,2755438,7619540,53044,0,0,0,0
Germany,DEU,2021-05-15,29543756,2816060,7676009,57328,0,0,0,0
Germany,DEU,2021-05-16,29743791,2868886,7700961,62057,0,0,0,0
Germany,DEU,2021-05-17,30082935,2954666,7822520,71954,0,0,0,0
Germany,DEU,2021-05-18,30673443,3055898,7996108,79814,0,0,0,0
Germany,DEU,2021-05-19,31478364,3156238,8177729,92104,0,0,0,0
Germany,DEU,2021-05-20,32163694,3252882,8334389,103202,0,0,0,0
Germany,DEU,2021-05-21,32760569,3338717,8491858,115226,0,0,0,0
Germany,DEU,2021-05-22,33067170,3408325,8575727,129515,0,0,0,0
Germany,DEU,2021-05-23,33260354,3467805,8599653,138383,0,0,0,0
Germany,DEU,2021-05-24,33496340,3529349,8620325,146436,0,0,0,0
Germany,DEU,2021-05-25,33943367,3609213,8724474,171697,0,0,0,0
Germany,DEU,2021-05-26,34828938,3691670,8858578,250028,0,0,0,0
Germany,DEU,2021-05-27,35568867,3780943,8990293,331246,0,0,0,0
Germany,DEU,2021-05-28,36173279,3867264,9120919,415193,0,0,0,0
Germany,DEU,2021-05-29,36435815,3929914,9178942,443007,0,0,0,0
Germany,DEU,2021-05-30,36633255,3976981,9207347,454092,0,0,0,0
Germany,DEU,2021-05-31,37001048,4044730,9277118,496627,0,0,0,0
Germany,DEU,2021-06-01,37735211,4124680,9367804,581290,0,0,0,0
Germany,DEU,2021-06-02,38724949,4197399,9450186,686266,0,0,0,0
Germany,DEU,2021-06-03,39200438,4261851,9500478,739571,0,0,0,0
Germany,DEU,2021-06-04,39786676,4333208,9577519,816831,0,0,0,0
Germany,DEU,2021-06-05,40058035,4400254,9621790,847483,0,0,0,0
Germany,DEU,2021-06-06,40264027,4441307,9649067,865751,0,0,0,0
Germany,DEU,2021-06-07,40666697,4526592,9721694,920252,0,0,0,0
Germany,DEU,2021-06-08,41517714,4602149,9784730,988723,0,0,0,0
Germany,DEU,2021-06-09,42698143,4689644,9848854,1084723,0,0,0,0
Germany,DEU,2021-06-10,43658837,4779685,9904731,1173269,0,0,0,0
Germany,DEU,2021-06-11,44470215,4869038,9973924,1270088,0,0,0,0
Germany,DEU,2021-06-12,44755881,4941472,10017394,1305333,0,0,0,0
Germany,DEU,2021-06-13,44935784,5005049,10043220,1319128,0,0,0,0
Germany,DEU,2021-06-14,45368112,5106508,10110723,1374369,0,0,0,0
Germany,DEU,2021-06-15,46170388,5211303,10195442,1433478,0,0,0,0
Germany,DEU,2021-06-16,47276903,5317981,10292434,1509783,0,0,0,0
Germany,DEU,2021-06-17,48163462,5421694,10384719,1578072,0,0,0,0
Germany,DEU,2021-06-18,48898629,5516263,10481209,1646961,0,0,0,0
Germany,DEU,2021-06-19,49172142,5598728,10532171,1668117,0,0,0,0
Germany,DEU,2021-06-20,49351150,5670228,10564031,1680932,0,0,0,0
Germany,DEU,2021-06-21,49764143,5768099,10649746,1717326,0,0,0,0
Germany,DEU,2021-06-22,50611472,5864142,10752598,1751749,0,0,0,0
Germany,DEU,2021-06-23,51703123,5960396,10868467,1786614,0,0,0,0
Germany,DEU,2021-06-24,52503422,6047877,10979348,1827183,0,0,0,0
Germany,DEU,2021-06-25,53199814,6124540,11089407,1867623,0,0,0,0
Germany,DEU,2021-06-26,53455472,6193684,11162047,1880887,0,0,0,0
Germany,DEU,2021-06-27,53628564,6251874,11218864,1885035,0,0,0,0
Germany,DEU,2021-06-28,54030611,6342015,11332823,1909582,0,0,0,0
Germany,DEU,2021-06-29,54717940,6435079,11465672,1932259,0,0,0,0
Germany,DEU,2021-06-30,55490195,6529294,11602417,1955263,0,0,0,0
Germany,DEU,2021-07-01,56236913,6612903,11735319,1978164,0,0,0,0
Germany,DEU,2021-07-02,56890166,6707955,11814653,2000421,0,0,0,0
Germany,DEU,2021-07-03,57146557,6787352,11841825,2015640,0,0,0,0
Germany,DEU,2021-07-04,57328512,6855566,11856367,2024558,0,0,0,0
Germany,DEU,2021-07-05,57717323,6950263,11895979,2039513,0,0,0,0
Germany,DEU,2021-07-06,58338144,7049662,11941371,2055461,0,0,0,0
Germany,DEU,2021-07-07,59171089,7145726,11992754,2074625,0,0,0,0
Germany,DEU,2021-07-08,59858781,7247349,12035466,2094146,0,0,0,0
Germany,DEU,2021-07-09,60456203,7346380,12078758,2114837,0,0,0,0
Germany,DEU,2021-07-10,60685161,7430677,12099890,2124624,0,0,0,0
Germany,DEU,2021-07-11,60831203,7494360,12110173,2132922,0,0,0,0
Germany,DEU,2021-07-12,61183415,7574170,12134229,2147042,0,0,0,0
Germany,DEU,2021-07-13,61815388,7652249,12168957,2167063,0,0,0,0
Germany,DEU,2021-07-14,62651610,7724521,12216177,2190131,0,0,0,0
Germany,DEU,2021-07-15,63289555,7795904,12254775,2212775,0,0,0,0
Germany,DEU,2021-07-16,63833188,7860592,12286781,2235019,0,0,0,0
Germany,DEU,2021-07-17,64008486,7923939,12302446,2253597,0,0,0,0
Germany,DEU,2021-07-18,64144605,7965660,12313920,2264912,0,0,0,0
Germany,DEU,2021-07-19,64442918,8016493,12333732,2279205,0,0,0,0
Germany,DEU,2021-07-20,64968429,8065274,12355689,2293568,0,0,0,0
Germany,DEU,2021-07-21,65644080,8111462,12378482,2307457,0,0,0,0
Germany,DEU,2021-07-22,66192876,8154973,12397358,2321101,0,0,0,0
Germany,DEU,2021-07-23,66686723,8197366,12415930,2339463,0,0,0,0
Germany,DEU,2021-07-24,66841498,8234928,12423672,2351446,0,0,0,0
Germany,DEU,2021-07-25,66925502,8266424,12426950,2357351,0,0,0,0
Germany,DEU,2021-07-26,67201887,8306430,12439359,2368493,0,0,0,0
Germany,DEU,2021-07-27,67682371,8348776,12459279,2381485,0,0,0,0
Germany,DEU,2021-07-28,68291295,8395836,12482640,2395300,0,0,0,0
Germany,DEU,2021-07-29,68793046,8439627,12502506,2410077,0,0,0,0
Germany,DEU,2021-07-30,69213457,8485216,12519676,2426185,0,0,0,0
Germany,DEU,2021-07-31,69354661,8521128,12525692,2438678,0,0,0,0
Germany,DEU,2021-08-01,69438692,8546249,12528010,2444585,0,0,0,0
Germany,DEU,2021-08-02,69679716,8579750,12537140,2455877,0,0,0,0
Germany,DEU,2021-08-03,70080023,8618312,12549093,2469193,0,0,0,0
Germany,DEU,2021-08-04,70594383,8654991,12560362,2482036,0,0,0,0
Germany,DEU,2021-08-05,71051743,8694840,12568352,2496507,0,0,0,0
Germany,DEU,2021-08-06,71435551,8730773,12575675,2511782,0,0,0,0
Germany,DEU,2021-08-07,71574616,8762683,12577218,2524791,0,0,0,0
Germany,DEU,2021-08-08,71664202,8784481,12578137,2528793,0,0,0,0
Germany,DEU,2021-08-09,71903686,8826116,12583473,2537784,0,0,0,0
Germany,DEU,2021-08-10,72273355,8868859,12591353,2549126,0,0,0,0
Germany,DEU,2021-08-11,72744716,8916113,12601055,2564880,0,0,0,0
Germany,DEU,2021-08-12,73155178,8954578,12608034,2583620,0,0,0,0
Germany,DEU,2021-08-13,73513057,8995779,12614549,2603297,0,0,0,0
Germany,DEU,2021-08-14,73659581,9028145,12615920,2618912,0,0,0,0
Germany,DEU,2021-08-15,73748980,9048992,12616606,2626425,0,0,0,0
Germany,DEU,2021-08-16,73965576,9082171,12619443,2640087,0,0,0,0
Germany,DEU,2021-08-17,74277059,9111884,12625229,2655454,0,0,0,0
Germany,DEU,2021-08-18,74646204,9142264,12631284,2673668,0,0,0,0
Germany,DEU,2021-08-19,74932263,9168609,12635828,2691805,0,0,0,0
Germany,DEU,2021-08-20,75224500,9192544,12641001,2713350,0,0,0,0
Germany,DEU,2021-08-21,75345190,9213609,12641726,2727464,0,0,0,0
Germany,DEU,2021-08-22,75417706,9229123,12642005,2733406,0,0,0,0
Germany,DEU,2021-08-23,75604539,9258255,12645628,2747041,0,0,0,0
Germany,DEU,2021-08-24,75856654,9284130,12649502,2763342,0,0,0,0
Germany,DEU,2021-08-25,76152447,9309057,12653251,2781488,0,0,0,0
Germany,DEU,2021-08-26,76409845,9331209,12656392,2799633,0,0,0,0
Germany,DEU,2021-08-27,76619686,9353618,12658891,2818262,0,0,0,0
Germany,DEU,2021-08-28,76726526,9368962,12659417,2833116,0,0,0,0
Germany,DEU,2021-08-29,76796950,9377380,12659572,2839572,0,0,0,0
Germany,DEU,2021-08-30,76957375,9394514,12661462,2852488,0,0,0,0
Germany,DEU,2021-08-31,77169327,9410332,12663123,2866555,0,0,0,0
Germany,DEU,2021-09-01,77432307,9426036,12665565,2881455,0,0,0,0
Germany,DEU,2021-09-02,77661028,9439082,12667507,2895693,0,0,0,0
Germany,DEU,2021-09-03,77879524,9451307,12669301,2910642,0,0,0,0
Germany,DEU,2021-09-04,77968997,9459829,12669631,2920507,0,0,0,0
Germany,DEU,2021-09-05,78022687,9465485,12669811,2925705,0,0,0,0
Germany,DEU,2021-09-06,78157627,9475204,12671652,2934441,0,0,0,0
Germany,DEU,2021-09-07,78358886,9484475,12673611,2945359,0,0,0,0
Germany,DEU,2021-09-08,78594018,9496609,12674906,2957590,0,0,0,0
Germany,DEU,2021-09-09,78824137,9507968,12676061,2970809,0,0,0,0
Germany,DEU,2021-09-10,79022567,9520431,12677366,2986331,0,0,0,0
Germany,DEU,2021-09-11,79113221,9529210,12677539,2997275,0,0,0,0
Germany,DEU,2021-09-12,79167500,9534346,12677617,3002565,0,0,0,0
Germany,DEU,2021-09-13,79311801,9544484,12678583,3014227,0,0,0,0
Germany,DEU,2021-09-14,79526262,9552811,12680449,3026940,0,0,0,0
Germany,DEU,2021-09-15,79783599,9564173,12681697,3041371,0,0,0,0
Germany,DEU,2021-09-16,80033358,9574121,12683256,3056468,0,0,0,0
Germany,DEU,2021-09-17,80254386,9585084,12684161,3072649,0,0,0,0
Germany,DEU,2021-09-18,80349303,9592680,12684400,3082528,0,0,0,0
Germany,DEU,2021-09-19,80408135,9598503,12684617,3087216,0,0,0,0
Germany,DEU,2021-09-20,80548325,9606332,12685559,3096594,0,0,0,0
Germany,DEU,2021-09-21,80763141,9614210,12686597,3106936,0,0,0,0
Germany,DEU,2021-09-22,81016110,9624113,12687460,3118452,0,0,0,0
Germany,DEU,2021-09-23,81263109,9632469,12688206,3130795,0,0,0,0
Germany,DEU,2021-09-24,81479667,9642056,12689278,3144119,0,0,0,0
Germany,DEU,2021-09-25,81565213,9648310,12689362,3152499,0,0,0,0
Germany,DEU,2021-09-26,81613729,9652128,12689394,3156587,0,0,0,0
Germany,DEU,2021-09-27,81750074,9658365,12690374,3164790,0,0,0,0
Germany,DEU,2021-09-28,81957543,9664117,12691143,3174393,0,0,0,0
Germany,DEU,2021-09-29,82192079,9669734,12692494,3184161,0,0,0,0
Germany,DEU,2021-09-30,82418861,9675529,12693753,3193957,0,0,0,0
Germany,DEU,2021-10-01,82536648,9678416,12693988,3199906,0,0,0,0
Germany,DEU,2021-10-02,82563333,9680205,12694057,3203087,0,0,0,0
Germany,DEU,2021-10-03,82574945,9681343,12694090,3204129,0,0,0,0
Germany,DEU,2021-10-04,82660954,9684772,12694822,3209027,0,0,0,0
Germany,DEU,2021-10-05,82832936,9688137,12695670,3214449,0,0,0,0
Germany,DEU,2021-10-06,83025883,9692112,12696036,3220393,0,0,0,0
Germany,DEU,2021-10-07,83224382,9696239,12696284,3227080,0,0,0,0
Germany,DEU,2021-10-08,83392838,9700356,12697739,3233743,0,0,0,0
Germany,DEU,2021-10-09,83427237,9702657,12697766,3236906,0,0,0,0
Germany,DEU,2021-10-10,83441949,9703510,12697777,3238288,0,0,0,0
Germany,DEU,2021-10-11,83528436,9706812,12698257,3241990,0,0,0,0
Germany,DEU,2021-10-12,83694773,9711640,12699040,3246618,0,0,0,0
Germany,DEU,2021-10-13,83887312,9716721,12699284,3251332,0,0,0,0
Germany,DEU,2021-10-14,84081214,9721793,12699505,3256287,0,0,0,0
Germany,DEU,2021-10-15,84237480,9726936,12699883,3261377,0,0,0,0
Germany,DEU,2021-10-16,84271375,9729384,12699921,3263853,0,0,0,0
Germany,DEU,2021-10-17,84284332,9731541,12699952,3264854,0,0,0,0
Germany,DEU,2021-10-18,84366075,9735044,12700061,3267679,0,0,0,0
Germany,DEU,2021-10-19,84529246,9739667,12700271,3271519,0,0,0,0
Germany,DEU,2021-10-20,84712908,9743944,12700428,3275160,0,0,0,0
Hong Kong,HKG,2021-02-22,0,0,0,0,0,47,0,0
Hong Kong,HKG,2021-02-23,0,0,0,0,0,579,0,0
Hong Kong,HKG,2021-02-24,0,0,0,0,0,579,0,0
Hong Kong,HKG,2021-02-25,0,0,0,0,0,579,0,0
Hong Kong,HKG,2021-02-26,0,0,0,0,0,6645,0,0
Hong Kong,HKG,2021-02-27,0,0,0,0,0,13685,0,0
Hong Kong,HKG,2021-02-28,0,0,0,0,0,20701,0,0
Hong Kong,HKG,2021-03-01,0,0,0,0,0,27109,0,0
Hong Kong,HKG,2021-03-02,0,0,0,0,0,40180,0,0
Hong Kong,HKG,2021-03-03,0,0,0,0,0,51848,0,0
Hong Kong,HKG,2021-03-04,0,0,0,0,0,62237,0,0
Hong Kong,HKG,2021-03-05,0,0,0,0,0,72375,0,0
Hong Kong,HKG,2021-03-06,336,0,0,0,0,83697,0,0
Hong Kong,HKG,2021-03-07,1207,0,0,0,0,91819,0,0
Hong Kong,HKG,2021-03-08,2130,0,0,0,0,101721,0,0
Hong Kong,HKG,2021-03-09,3008,0,0,0,0,110519,0,0
Hong Kong,HKG,2021-03-10,9028,0,0,0,0,121521,0,0
Hong Kong,HKG,2021-03-11,14791,0,0,0,0,131118,0,0
Hong Kong,HKG,2021-03-12,21519,0,0,0,0,140713,0,0
Hong Kong,HKG,2021-03-13,27845,0,0,0,0,149268,0,0
Hong Kong,HKG,2021-03-14,33525,0,0,0,0,157208,0,0
Hong Kong,HKG,2021-03-15,39922,0,0,0,0,166174,0,0
Hong Kong,HKG,2021-03-16,53021,0,0,0,0,176402,0,0
Hong Kong,HKG,2021-03-17,64373,0,0,0,0,189649,0,0
Hong Kong,HKG,2021-03-18,75151,0,0,0,0,201496,0,0
Hong Kong,HKG,2021-03-19,90960,0,0,0,0,213292,0,0
Hong Kong,HKG,2021-03-20,106003,0,0,0,0,224617,0,0
Hong Kong,HKG,2021-03-21,120739,0,0,0,0,233701,0,0
Hong Kong,HKG,2021-03-22,135824,0,0,0,0,243870,0,0
Hong Kong,HKG,2021-03-23,150244,0,0,0,0,253281,0,0
Hong Kong,HKG,2021-03-24,151325,0,0,0,0,261975,0,0
Hong Kong,HKG,2021-03-25,151325,0,0,0,0,270195,0,0
Hong Kong,HKG,2021-03-26,151325,0,0,0,0,283912,0,0
Hong Kong,HKG,2021-03-27,151325,0,0,0,0,297952,0,0
Hong Kong,HKG,2021-03-28,151325,0,0,0,0,311126,0,0
Hong Kong,HKG,2021-03-29,151325,0,0,0,0,323797,0,0
Hong Kong,HKG,2021-03-30,151325,0,0,0,0,338992,0,0
Hong Kong,HKG,2021-03-31,151325,0,0,0,0,353772,0,0
Hong Kong,HKG,2021-04-01,151325,0,0,0,0,369049,0,0
Hong Kong,HKG,2021-04-02,151325,0,0,0,0,379909,0,0
Hong Kong,HKG,2021-04-03,151325,0,0,0,0,392658,0,0
Hong Kong,HKG,2021-04-04,151983,0,0,0,0,404084,0,0
Hong Kong,HKG,2021-04-05,163728,0,0,0,0,413504,0,0
Hong Kong,HKG,2021-04-06,193565,0,0,0,0,422434,0,0
Hong Kong,HKG,2021-04-07,219537,0,0,0,0,440247,0,0
Hong Kong,HKG,2021-04-08,244598,0,0,0,0,455704,0,0
Hong Kong,HKG,2021-04-09,274283,0,0,0,0,470751,0,0
Hong Kong,HKG,2021-04-10,307577,0,0,0,0,483972,0,0
Hong Kong,HKG,2021-04-11,339562,0,0,0,0,495329,0,0
Hong Kong,HKG,2021-04-12,370268,0,0,0,0,507974,0,0
Hong Kong,HKG,2021-04-13,397768,0,0,0,0,521184,0,0
